src_subject_id,FA_cingulatecingulum_R,FA_CinguluteCingulum_L,FA_corpuscallosum,FA_Corticospinal_L,FA_Corticospinal_R,FA_forecepsmajor,FA_forecepsminor,FA_Fornix_L,FA_Fornix_R,FA_IFC_SupFrontal_L,FA_IFC_SupFrontal_R,FA_inferiorfrontooccipitalfasiculus_L,FA_inferiorfrontooccipitalfasiculus_R,FA_inferiorlongfascic_L,FA_inferiorlongfascic_R,FA_ParahippocampalCingulum_L,FA_ParahippocampalCingulum_R,FA_parietalSLF_L,FA_parietalSLF_R,FA_temporalSLF_L,FA_temporalSLF_R,FA_striatal_IFC_L,FA_striatal_IFC_R,FA_superiorcorticalstriate_Frontal_L,FA_superiorcorticalstriate_Frontal_R,FA_superiorcorticalstriate_Parietal_L,FA_superiorcorticalstriate_Parietal_R,FA_ThalamicRadiations_R,FA_thalamicradiations_L,FA_uncinate_L,FA_uncinate_R
NDAR_INV0E9UFT0K,0.39033628,0.43165281,0.56431561,0.61044078,0.60540804,0.64029841,0.46235341,0.39364656,0.36243561,0.45193146,0.4397535,0.46284753,0.42646963,0.48291434,0.46156664,0.42312273,0.3520522,0.46911476,0.46362038,0.48105987,0.46138242,0.36178911,0.30662647,0.42660766,0.47399969,0.46783121,0.49769636,0.39478297,0.40802365,0.41313239,0.35526532
NDAR_INV0EV57VEX,0.46284353,0.49522651,0.60788686,0.61890252,0.61363422,0.6633056,0.55109187,0.36931921,0.39765857,0.47933957,0.46435125,0.52418834,0.49971046,0.50725048,0.49415661,0.39837729,0.37812698,0.514549,0.50618315,0.5544818,0.51959252,0.45205545,0.40563066,0.46113575,0.46642533,0.48528952,0.50411536,0.39815831,0.41554525,0.47161685,0.44464512
NDAR_INV0F3UJ9CT,0.50283484,0.49866718,0.57618321,0.57942684,0.59468387,0.62051251,0.5251319,0.38975112,0.39689605,0.48342049,0.46010913,0.46867363,0.47378544,0.48809805,0.47685943,0.3491741,0.35841451,0.47692843,0.4871603,0.49249572,0.47898642,0.41390841,0.39307676,0.46069546,0.47339982,0.47223999,0.5097265,0.38506633,0.36868596,0.45977949,0.42897689
NDAR_INV0F78WV5U,0.39402618,0.40996536,0.51719838,0.54533376,0.56164549,0.59098012,0.38749703,0.32750897,0.33152542,0.38429676,0.40762352,0.44633643,0.42252491,0.43628112,0.39967023,0.31327054,0.29203904,0.44226361,0.43675934,0.46355504,0.43999879,0.33920184,0.31938701,0.39183472,0.42447204,0.440815,0.45127672,0.35219897,0.34793791,0.37482274,0.36923054
NDAR_INV0F82C6R8,0.41030279,0.47385619,0.53088056,0.54798114,0.54914735,0.56311363,0.49228824,0.36155198,0.30590165,0.43007539,0.43845427,0.46088006,0.43029679,0.47452084,0.44055081,0.26141305,0.22397301,0.41335258,0.4340861,0.48003499,0.45878321,0.37502763,0.35455511,0.43284615,0.43136587,0.43283607,0.43851464,0.34912744,0.37561778,0.35982128,0.37128914
NDAR_INV0F959U85,0.43732581,0.5221385,0.57204179,0.56585242,0.56789448,0.64293356,0.48598873,0.38843073,0.3775719,0.43328258,0.43543072,0.48284365,0.47922745,0.50577821,0.48278247,0.31658819,0.29499723,0.46788046,0.48824941,0.50756626,0.51222197,0.3582169,0.33379937,0.41040928,0.43540538,0.45774599,0.49536644,0.37912141,0.38989739,0.42508072,0.41381689
NDAR_INV0FM9MUTU,0.52546408,0.50696416,0.60991482,0.59665104,0.60357945,0.67388834,0.57090419,0.37751895,0.37403918,0.47717048,0.46362833,0.5019078,0.49758801,0.49712362,0.48110135,0.38420203,0.38661642,0.50648704,0.50365674,0.52911205,0.51556865,0.42980163,0.41567542,0.44838725,0.44972776,0.50632814,0.48374303,0.41604152,0.42242139,0.45204571,0.4369618
NDAR_INV0FUC15ZB,0.48574885,0.52998551,0.59066903,0.60811044,0.60031714,0.61833857,0.55160217,0.3785672,0.37503979,0.47763831,0.47310897,0.53358479,0.51506327,0.51653647,0.505924,0.3523272,0.32724747,0.4852217,0.52293806,0.52212872,0.53781049,0.41867948,0.36200489,0.41201763,0.44047202,0.46710505,0.52104353,0.3991079,0.42518391,0.49517954,0.42869422
NDAR_INV0G42TBW1,0.47882875,0.51772681,0.59251253,0.62580031,0.62658314,0.57700162,0.57816629,0.36324679,0.41591203,0.46783982,0.4840953,0.52181327,0.52058622,0.53038485,0.52758391,0.40474552,0.39293469,0.50755025,0.50963387,0.54570785,0.51814775,0.45321646,0.46309528,0.48314715,0.51099431,0.49735726,0.52499524,0.43145018,0.47137674,0.51546666,0.49545325
NDAR_INV0GND16RW,0.50639907,0.53540963,0.56661367,0.6243279,0.61361282,0.57136216,0.48520135,0.35250197,0.34227037,0.49137879,0.47349469,0.48726784,0.4741439,0.49840278,0.47389135,0.34203451,0.31811904,0.46922718,0.51195129,0.52411608,0.53626205,0.40424537,0.37241628,0.50144907,0.49549427,0.52014051,0.53853789,0.37921914,0.37198323,0.43694345,0.39615712
NDAR_INV0GPKYMDC,0.47436945,0.48353869,0.5766306,0.5729423,0.58569032,0.65121233,0.51530549,0.38258177,0.39472401,0.43219507,0.42039034,0.50270448,0.48248202,0.47802387,0.47256345,0.37392429,0.36152708,0.46154068,0.45810283,0.48088482,0.47208971,0.40928919,0.37324775,0.4168983,0.42491183,0.43757353,0.44495828,0.38918487,0.3944331,0.45582018,0.44865227
NDAR_INV0GVW93X6,0.47693036,0.47751572,0.56001473,0.58954515,0.59698905,0.54499102,0.53062865,0.41028211,0.41050188,0.4757438,0.45668189,0.45667076,0.46829526,0.47584519,0.46756299,0.37954459,0.41034327,0.44577631,0.46845738,0.48890403,0.49414335,0.4093626,0.37794748,0.43918722,0.44367471,0.42768139,0.45615644,0.41256679,0.41935836,0.42090317,0.41176488
NDAR_INV0GWJ7GFF,0.49882534,0.52766135,0.60613858,0.59682841,0.62724398,0.64174479,0.54242618,0.37473602,0.38092179,0.48598518,0.48621154,0.51130057,0.50847126,0.50805795,0.50851367,0.37955507,0.38185498,0.4870654,0.50169205,0.529351,0.51689327,0.4360693,0.42146252,0.47775448,0.49980789,0.52759442,0.53038342,0.42151132,0.42368059,0.46371001,0.45165409
NDAR_INV0GZ334XA,0.36561637,0.47495462,0.53352075,0.5423755,0.56174073,0.60637578,0.42479785,0.39137687,0.39455301,0.40371634,0.40746173,0.43366553,0.4434163,0.45288175,0.4443164,0.3204884,0.32383872,0.42093014,0.40984513,0.46249885,0.4402392,0.30832499,0.290037,0.38675745,0.40699225,0.44005772,0.47974088,0.35711222,0.37492301,0.38017595,0.37869367
NDAR_INV0GZM9UZJ,0.47702874,0.51662552,0.55108993,0.58865004,0.56179108,0.58013108,0.49629101,0.40071745,0.38797315,0.4607369,0.44991155,0.4929772,0.48502991,0.50433328,0.49461138,0.34647444,0.38228211,0.4450788,0.47239752,0.47630838,0.50255567,0.38034017,0.38229922,0.44909423,0.44844913,0.51875268,0.51603084,0.38806222,0.39175099,0.43732143,0.42867073
NDAR_INV0HALXUFY,0.40743458,0.46016257,0.57157325,0.58948352,0.60054525,0.63591334,0.49293607,0.39575607,0.39616736,0.45174894,0.45778452,0.50384865,0.48532358,0.48691374,0.45292709,0.35520587,0.37144136,0.48542182,0.48707942,0.54672852,0.50173336,0.43011905,0.41826999,0.43458652,0.44597325,0.45430527,0.45121985,0.39096936,0.40511809,0.45841575,0.44585691
NDAR_INV0HH094Z9,0.45052758,0.47942391,0.60306017,0.60406858,0.59687242,0.63001271,0.5486312,0.39028173,0.39800414,0.45332502,0.45425356,0.52687268,0.51367451,0.49576842,0.48977087,0.40874832,0.41063433,0.49866327,0.52254526,0.54362358,0.52731524,0.44501669,0.42472753,0.44349966,0.45551731,0.48954739,0.51773659,0.41788661,0.44483782,0.43533351,0.4557866
NDAR_INV0HL5D3DF,0.44248435,0.46368097,0.5729027,0.56579254,0.56539061,0.62005016,0.5267013,0.36815817,0.37382353,0.46730061,0.45211146,0.52308412,0.50853431,0.48429178,0.48456498,0.32887899,0.33799012,0.44667519,0.46125823,0.47450687,0.48590549,0.42325461,0.42476241,0.44445012,0.44527186,0.44944234,0.47800928,0.39519105,0.3903183,0.44547427,0.43312992
NDAR_INV0HVEVD01,0.46235853,0.51333783,0.59221564,0.62007945,0.62470369,0.65188555,0.54211884,0.38528438,0.4095209,0.46884471,0.45406376,0.48376892,0.48220591,0.49411787,0.50640974,0.38571114,0.37107967,0.47311641,0.49190582,0.51215152,0.50722651,0.38622989,0.39119398,0.45842654,0.46587062,0.50279207,0.51777998,0.40358692,0.42976224,0.43950076,0.42652728
NDAR_INV0J6UAD2Y,0.3307623,0.32403922,0.48646306,0.53279967,0.52531947,0.53991696,0.41914277,0.29947289,0.28004528,0.42040498,0.38381873,0.43517743,0.41498815,0.38813847,0.39557851,0.21512708,0.20661755,0.40690977,0.38923144,0.45920208,0.41120456,0.34069442,0.31367473,0.4314822,0.43653053,0.44999424,0.46639919,0.28743229,0.3200626,0.34640722,0.31066947
NDAR_INV0JRU5DWA,0.51218811,0.49887297,0.56637817,0.5992038,0.60852534,0.62232279,0.45871241,0.38660438,0.38630453,0.43083203,0.44354211,0.52558643,0.50893093,0.49372963,0.49756763,0.34140134,0.33261581,0.49576404,0.5028096,0.55289191,0.5252379,0.42009753,0.38310217,0.43866145,0.48009026,0.4705595,0.50870175,0.38776749,0.4021085,0.4581724,0.4556174
NDAR_INV0K1RBPXM,0.48881389,0.48886163,0.55659641,0.56479223,0.56149999,0.6279802,0.49583819,0.36093674,0.39582799,0.43109273,0.43489606,0.48984217,0.48236097,0.51204283,0.5068028,0.32073102,0.3476572,0.49175802,0.5102935,0.51001752,0.54026051,0.39840025,0.38240018,0.41632528,0.4284927,0.45061944,0.47506836,0.37757071,0.41100525,0.47487665,0.4236492
NDAR_INV0L3VJZEL,0.34234931,0.40127503,0.50343139,0.53290508,0.52164331,0.55793819,0.42240692,0.29016292,0.28438033,0.38543534,0.38212552,0.45088885,0.41333141,0.44317342,0.42823599,0.25806424,0.20842112,0.41016271,0.41750929,0.45642111,0.41684753,0.34157412,0.27568123,0.38152448,0.42811314,0.43949422,0.45714029,0.30833147,0.31769229,0.35213342,0.31681263
NDAR_INV0L7K5UMC,0.47105943,0.5600251,0.6029646,0.60169073,0.60098215,0.67416607,0.55091064,0.36355248,0.36894948,0.44210872,0.44553029,0.52844664,0.50576652,0.50507803,0.49822334,0.40425799,0.41801556,0.49412395,0.51798628,0.55045604,0.5164949,0.42179724,0.38814496,0.42612139,0.44532943,0.45222783,0.47594193,0.40268133,0.42089606,0.46966019,0.46260873
NDAR_INV0L7XB3AW,0.56004418,0.56299066,0.57370464,0.59233215,0.60664152,0.62265359,0.46352289,0.35451084,0.38582294,0.45111776,0.43486756,0.45869251,0.48299166,0.49872028,0.48213879,0.34766676,0.36773867,0.47265823,0.4887559,0.50094276,0.48432669,0.35871222,0.3621117,0.4427412,0.46279688,0.49270162,0.53543996,0.36886915,0.35907899,0.43014307,0.43139193
NDAR_INV0LDK94T8,0.37466322,0.45977302,0.54152794,0.568675,0.60285465,0.58114719,0.4282616,0.38486674,0.37800694,0.42066014,0.45234564,0.48115923,0.47566067,0.52836907,0.51777509,0.38222672,0.41312898,0.4333383,0.43393195,0.48488546,0.46636544,0.35599365,0.36337255,0.42518022,0.47660255,0.47639363,0.52633342,0.37612717,0.37194034,0.4043739,0.41120031
NDAR_INV0MPBK7TU,0.44411637,0.43797367,0.54280933,0.62911344,0.61510401,0.60121128,0.42912376,0.36536035,0.36321991,0.45241725,0.52041305,0.43557647,0.45241611,0.43753106,0.48758218,0.3461982,0.34649074,0.40477053,0.44133823,0.46762633,0.49078947,0.42350072,0.39829859,0.51288291,0.54330131,0.5202226,0.54965796,0.33118088,0.36586676,0.42919691,0.3926352
NDAR_INV0MRY4Z3E,0.47823252,0.54576052,0.59980747,0.56423861,0.58322206,0.66686411,0.54364407,0.36880888,0.34825962,0.45008158,0.45059898,0.51199927,0.47851681,0.48469149,0.43993986,0.34382963,0.35697388,0.48139249,0.4778367,0.50748191,0.49924493,0.39271359,0.37990145,0.40062794,0.43023584,0.44107693,0.46921697,0.40863657,0.40673607,0.43808524,0.43906537
NDAR_INV0N0JE94U,0.45966542,0.50210236,0.58355751,0.61846117,0.64046902,0.63555876,0.54517035,0.38665784,0.38914915,0.46894128,0.45638426,0.52779005,0.51942606,0.47172302,0.48190235,0.37456948,0.3390981,0.49955032,0.4868788,0.51588564,0.4721742,0.46302101,0.41668337,0.47691809,0.50566836,0.49462723,0.52956232,0.38499123,0.43151758,0.44753486,0.46325101
NDAR_INV0NLL2KYE,0.45049737,0.549584,0.6153959,0.65726936,0.62878119,0.67791253,0.5757647,0.39164121,0.40373956,0.4797275,0.48005105,0.56636904,0.53964021,0.53491089,0.5479649,0.40857594,0.40329736,0.5044108,0.51709767,0.54669871,0.5281545,0.44163959,0.41614357,0.47747175,0.47414625,0.50469646,0.52888494,0.39111214,0.4124595,0.47435393,0.46631372
NDAR_INV0NR55WME,0.44149593,0.49849066,0.60176506,0.57194977,0.63052858,0.65377688,0.52943327,0.35813543,0.36379368,0.47894851,0.46448822,0.50013851,0.4890908,0.53275251,0.51990645,0.38893796,0.34399933,0.48471472,0.47770681,0.52225871,0.48276493,0.38345119,0.36821917,0.43454056,0.45541709,0.48804301,0.51058389,0.3951687,0.40897837,0.4529731,0.44489618
NDAR_INV0NXVE8CT,0.47048095,0.44162927,0.5310212,0.57061709,0.57906788,0.58401364,0.45221682,0.37325254,0.36596883,0.41669588,0.44029346,0.45654136,0.46326964,0.50008884,0.47799651,0.34925917,0.35303093,0.44110329,0.45782295,0.46246557,0.48795428,0.33016097,0.35460352,0.40880751,0.43144585,0.47358986,0.47019791,0.38143077,0.37354014,0.40681482,0.3994367
NDAR_INV0P2ZCYPM,0.44200723,0.48604864,0.60993833,0.63118294,0.63696114,0.68924682,0.51384498,0.37291968,0.38969542,0.48410686,0.47954539,0.50657665,0.49844904,0.52467286,0.5012965,0.38267101,0.34909164,0.49010999,0.49464039,0.53368732,0.51255249,0.4099525,0.38055433,0.49807277,0.49884147,0.54000968,0.53180534,0.40362141,0.38882847,0.46644292,0.44983219
NDAR_INV0P3ERKVG,0.43292882,0.44779951,0.55167486,0.58890774,0.59415756,0.58739223,0.51014269,0.33550406,0.32913358,0.45184666,0.44575312,0.49606883,0.49381854,0.48112663,0.48464661,0.33299208,0.3687188,0.46866267,0.48562353,0.51076901,0.49265377,0.39877505,0.39326458,0.44926115,0.44636657,0.48516168,0.46305971,0.42496305,0.38214078,0.39336848,0.39215239
NDAR_INV0P4XZMZA,0.48686351,0.51445148,0.60968069,0.60927353,0.60564718,0.64110543,0.56209397,0.39493854,0.37629014,0.49548866,0.47983632,0.52242153,0.50601703,0.50889665,0.48999407,0.39220917,0.35631511,0.50379201,0.50295891,0.5491622,0.5311829,0.43766885,0.41772321,0.45129625,0.45616074,0.4610907,0.48618133,0.41216113,0.41378555,0.48200598,0.46402348
NDAR_INV0P96MUM9,0.39253774,0.42038579,0.52782215,0.55002098,0.53655117,0.55672208,0.47971805,0.31887615,0.31597693,0.42880983,0.42590692,0.43677871,0.45281655,0.43472348,0.45702218,0.2956289,0.32461706,0.44007069,0.45213561,0.46103508,0.46979293,0.34874689,0.33775962,0.42353668,0.43482273,0.45296566,0.47330813,0.35393039,0.36342264,0.39794571,0.3712359
NDAR_INV0PDYPPJ7,0.43424206,0.51222615,0.57770336,0.60881069,0.610867,0.62184352,0.48490207,0.38445598,0.41379756,0.43298369,0.45449455,0.47439544,0.47193487,0.51006862,0.48567565,0.34038588,0.33000714,0.48472935,0.48458711,0.52583383,0.50441765,0.38050191,0.37856492,0.42918208,0.46129166,0.48817367,0.52601766,0.39265996,0.4176384,0.38788047,0.39866866
NDAR_INV0PKCP1P3,0.49427853,0.55029941,0.62168818,0.58737835,0.59857624,0.68881011,0.55539845,0.40627035,0.41527909,0.46604384,0.4536765,0.5089985,0.50104024,0.52020004,0.50242263,0.38225286,0.40228325,0.5097009,0.49429953,0.54375372,0.4971666,0.41143746,0.37040488,0.41290273,0.44598376,0.44890212,0.50834189,0.38999706,0.40609371,0.4616374,0.44175646
NDAR_INV0RA4PBPV,0.47834743,0.50858176,0.55530595,0.57603306,0.62102305,0.58167233,0.47371195,0.34631098,0.38146764,0.46680395,0.44305416,0.45055338,0.43217488,0.47148429,0.4783636,0.36790975,0.31590291,0.43202892,0.4456365,0.4740248,0.45937353,0.3917572,0.32565377,0.44355977,0.48039862,0.44634589,0.51915157,0.35863579,0.4011901,0.41508862,0.38323122
NDAR_INV0RHLKA9M,0.43192848,0.49786461,0.59481431,0.62847963,0.63531921,0.65365588,0.54436508,0.38537109,0.39702071,0.4568625,0.45073884,0.49610836,0.49498524,0.49213874,0.47976915,0.36360826,0.35408865,0.46638116,0.49025122,0.50960411,0.48912723,0.38577511,0.36820147,0.42979063,0.46969715,0.49277917,0.51376266,0.40423556,0.44487209,0.46612943,0.4381546
NDAR_INV0T41MTFH,0.4068227,0.46441294,0.5239771,0.52785051,0.54763904,0.56577135,0.41599975,0.35456799,0.35832119,0.40802121,0.42524791,0.44067228,0.42702722,0.42655484,0.42602969,0.31901164,0.32423387,0.42157774,0.42845218,0.49556031,0.45040629,0.38528532,0.37156551,0.40863366,0.41992635,0.44622669,0.45882582,0.35518801,0.3619448,0.38716971,0.36651165
NDAR_INV0T5DCF9K,0.36726985,0.45058097,0.52966723,0.56083734,0.5574416,0.57499918,0.47990894,0.31711841,0.29483597,0.42856003,0.41223642,0.43901527,0.41698982,0.42942449,0.41573396,0.30379913,0.28751441,0.42608753,0.46406195,0.46892556,0.46308563,0.37205816,0.34116228,0.4117836,0.41694201,0.43916882,0.45146688,0.37234255,0.3711131,0.40729198,0.38052202
NDAR_INV0TRD5ZK4,0.51124358,0.57456764,0.61337107,0.62006437,0.62789316,0.67286414,0.54006423,0.3956766,0.40235763,0.47540481,0.48392959,0.54768782,0.51387017,0.53735235,0.49705092,0.33536376,0.33742368,0.51314869,0.48158562,0.54636951,0.48795749,0.42932591,0.39232248,0.4731351,0.49711499,0.46446478,0.53131836,0.39689749,0.42638465,0.47488968,0.44515023
NDAR_INV0TTJA443,0.51885164,0.53384448,0.59350381,0.61302666,0.61891923,0.65338701,0.54365294,0.4192441,0.40811765,0.47013032,0.44598495,0.53237512,0.50538743,0.48287051,0.49081901,0.37007559,0.36499734,0.4723739,0.48875376,0.51299544,0.49322849,0.43835039,0.41293882,0.43225574,0.43343018,0.45906395,0.48969038,0.43487098,0.44169998,0.49918971,0.45845709
NDAR_INV0U23M45G,0.4815767,0.52035892,0.58721948,0.61412247,0.62587858,0.63612407,0.53729283,0.40575953,0.42977401,0.46868046,0.47233785,0.52327632,0.52936497,0.49455397,0.49965183,0.3898322,0.40822571,0.46728642,0.478968,0.48995629,0.51018534,0.4275487,0.39755343,0.46533449,0.4968208,0.4887616,0.52612707,0.39029085,0.41771809,0.4679781,0.4619607
NDAR_INV0U317B9P,0.49371794,0.54872461,0.58831816,0.61312262,0.59452981,0.67224146,0.51015408,0.39232349,0.40658108,0.47481435,0.45475345,0.51147676,0.49731634,0.48622137,0.49307258,0.43182867,0.41921487,0.48585953,0.48086004,0.52433625,0.48251988,0.41684833,0.41513583,0.45227049,0.45882002,0.45153778,0.49332114,0.40995741,0.41256043,0.44749585,0.43252937
NDAR_INV0UA196B6,0.38709101,0.41951429,0.55600212,0.60806504,0.59138182,0.59151311,0.44923857,0.36905259,0.37024542,0.43742822,0.43114367,0.48144813,0.47433067,0.5098796,0.48043369,0.34361913,0.32055744,0.4219639,0.43436015,0.50196348,0.47604382,0.3660041,0.3400935,0.45237073,0.46053555,0.52311079,0.50968475,0.3788791,0.38570786,0.42762876,0.42494299
NDAR_INV0UD3BJFR,0.41648913,0.44897192,0.513506,0.53612078,0.54355233,0.53150412,0.46435057,0.31229809,0.31549442,0.40858138,0.40670154,0.43504687,0.43611667,0.41319941,0.42759598,0.27410824,0.26011362,0.42065428,0.42313003,0.44174104,0.42387985,0.36100538,0.35598602,0.37775741,0.38575516,0.38513919,0.39975741,0.35950893,0.3720925,0.43458532,0.41763972
NDAR_INV0ULZKXXG,0.49625872,0.54215824,0.60036222,0.62298982,0.61730449,0.67171301,0.55550139,0.39834697,0.38008864,0.45667206,0.45471095,0.51762257,0.50967603,0.48515827,0.45962106,0.33067764,0.36958651,0.49584552,0.51498631,0.54153376,0.52414113,0.43341946,0.4410516,0.45331276,0.46226066,0.47640868,0.4946709,0.39992166,0.44538055,0.49797943,0.48969953
NDAR_INV0UV5WZUN,0.43660945,0.51333093,0.61710499,0.63953204,0.63610988,0.66719127,0.57691624,0.4087917,0.39009348,0.49776324,0.47615413,0.50876768,0.50368733,0.49431516,0.5024045,0.35660454,0.35142202,0.48906105,0.51330798,0.53589181,0.52803641,0.44004756,0.42075914,0.44645601,0.45033511,0.47807635,0.49402194,0.44073641,0.43067769,0.4333588,0.44033826
NDAR_INV0V1TNU11,0.46469497,0.49860466,0.58517277,0.59279965,0.5897052,0.65406548,0.50489286,0.38200369,0.35193346,0.48032341,0.47956546,0.46231257,0.44313262,0.49047454,0.46795385,0.37091493,0.37123246,0.49465616,0.53455678,0.51986696,0.5484649,0.39619736,0.34412854,0.44451163,0.45108098,0.47422766,0.47034946,0.40570364,0.40879174,0.43793085,0.3995475
NDAR_INV0V1TYBKE,0.50549192,0.55266549,0.62070423,0.62924792,0.61175535,0.64735222,0.6012468,0.38364837,0.37919987,0.49265002,0.4763856,0.53028439,0.51444754,0.51124486,0.49886158,0.42389506,0.41950234,0.47902082,0.51198262,0.53671363,0.52466287,0.43305107,0.40659859,0.44122709,0.42344797,0.48645281,0.48138573,0.42433935,0.442665,0.48511887,0.46927654
NDAR_INV0VJZ6NZY,0.43092481,0.49568683,0.57572928,0.58577857,0.60376204,0.62980771,0.54000306,0.36805571,0.41186914,0.44703715,0.45726774,0.48254478,0.50037632,0.47283944,0.51052351,0.3696335,0.37435822,0.49241793,0.49618713,0.5380896,0.51758196,0.41165191,0.39421967,0.44412992,0.48290155,0.49770562,0.53885698,0.41689868,0.43383147,0.41596027,0.42719168
NDAR_INV0WAF57A4,0.4713684,0.37023329,0.53635673,0.59262249,0.60798336,0.64289769,0.40090587,0.41040499,0.38986315,0.43196968,0.41996181,0.47935841,0.49479424,0.47778908,0.46598837,0.35683114,0.32974711,0.43445071,0.4618269,0.48145741,0.4773575,0.35487322,0.31820736,0.43243605,0.45915506,0.48641606,0.50869435,0.3418875,0.35044515,0.4680441,0.42248164
NDAR_INV0WTM31V7,0.47452191,0.51555669,0.58691788,0.57854925,0.5932934,0.65195974,0.55488087,0.38610491,0.37644273,0.4680052,0.44459149,0.52442055,0.51801146,0.48645868,0.47114554,0.38846959,0.35920817,0.47924724,0.47972212,0.50575363,0.48722613,0.43740531,0.4071721,0.42348774,0.43140056,0.43022201,0.46912848,0.3944769,0.42626232,0.49931898,0.46457804
NDAR_INV0X02CUCY,0.47299618,0.50224634,0.57098306,0.59592282,0.59856855,0.61397378,0.52186551,0.35996125,0.35655455,0.44777187,0.43600589,0.48612087,0.46606208,0.48492298,0.44143129,0.40544511,0.36866114,0.48242125,0.47081597,0.50996289,0.49626717,0.40888711,0.37751325,0.45328059,0.46962499,0.49519025,0.51251408,0.40283096,0.41416224,0.42068045,0.3853819
NDAR_INV0X59EG8X,0.43214533,0.52447405,0.55214941,0.58007017,0.60871222,0.60795606,0.5096099,0.38483393,0.4074067,0.46979756,0.47215926,0.49051175,0.46790379,0.50060986,0.49426784,0.33132483,0.33136637,0.454177,0.45656992,0.51137896,0.47268924,0.3959241,0.38158735,0.44286397,0.47237768,0.45543168,0.50929954,0.37932091,0.40637734,0.43577489,0.41005501
NDAR_INV0XDBADBW,0.47474975,0.52968877,0.60784463,0.61591525,0.60521189,0.6751745,0.53364343,0.39820793,0.41878713,0.47878481,0.48021978,0.51528031,0.50903544,0.52622314,0.52550442,0.40672711,0.38507532,0.50614966,0.51290212,0.57476916,0.54064059,0.40375433,0.40985048,0.46981765,0.48574986,0.50224663,0.52223843,0.38942384,0.40468195,0.45800598,0.45122718
