src_subject_id,yr2_FA_left anterior thalamic radiations_sexsite,yr2_FA_right anterior thalamic radiations_sexsite,yr2_FA_corpus callosum_sexsite,yr2_FA_left cingulate cingulum_sexsite,yr2_FA_right cingulate cingulum_sexsite,yr2_FA_left parahippocampal cingulum_sexsite,yr2_FA_right parahippocampal cingulum_sexsite,yr2_FA_left corticospinal/pyramidal_sexsite,yr2_FA_right corticospinal/pyramidal_sexsite,yr2_FA_foreceps major_sexsite,yr2_FA_foreceps minor_sexsite,yr2_FA_left superior corticostriate-frontal cortex only_sexsite,yr2_FA_right superior corticostriate-frontal cortex only_sexsite,"yr2_FA_left fornix, excluding fimbria_sexsite","yr2_FA_right fornix, excluding fimbria_sexsite",yr2_FA_left fornix_sexsite,yr2_FA_right fornix_sexsite,yr2_FA_left inferior-fronto-occipital fasiculus_sexsite,yr2_FA_right inferior-fronto-occipital fasiculus_sexsite,yr2_FA_left inferior frontal superior frontal cortex_sexsite,yr2_FA_right inferior frontal superior frontal cortex_sexsite,yr2_FA_left inferior longitudinal fasiculus_sexsite,yr2_FA_right inferior longitudinal fasiculus_sexsite,yr2_FA_left superior corticostriate-parietal cortex only_sexsite,yr2_FA_right superior corticostriate-parietal cortex only_sexsite,yr2_FA_left parietal superior longitudinal fasiculus_sexsite,yr2_FA_right parietal superior longitudinal fasiculus_sexsite,yr2_FA_left superior corticostriate_sexsite,yr2_FA_right superior corticostriate_sexsite,yr2_FA_left striatal inferior frontal cortex_sexsite,yr2_FA_right striatal inferior frontal cortex_sexsite,yr2_FA_left superior longitudinal fasiculus_sexsite,yr2_FA_right superior longitudinal fasiculus_sexsite,yr2_FA_left temporal superior longitudinal fasiculus_sexsite,yr2_FA_right temporal superior longitudinal fasiculus_sexsite,yr2_FA_left uncinate_sexsite,yr2_FA_right uncinate_sexsite
NDAR_INV2X7YEHPB,0.397619827883474,0.379977545322041,0.588498259726416,0.537989166555079,0.492770181889199,0.355884995285989,0.33028163800497,0.568748597000538,0.60129424656866,0.653711613020925,0.511087901173278,0.434616783324105,0.468726167290403,0.368240769643655,0.365335147023502,0.414438519451261,0.420221784537474,0.511202395131979,0.501055810405902,0.468171395580898,0.464795776657623,0.496028697792243,0.507435278199845,0.44241007971006,0.479449889655843,0.487175067200907,0.479825743892959,0.427711238507048,0.465381842015272,0.426626070393788,0.370257159115515,0.519567910084614,0.481183588180207,0.534667021208087,0.480893865378914,0.476069843291714,0.437570928328022
NDAR_INV2X9JB86Z,0.370096632069039,0.351155089225778,0.574965585105968,0.478039028116295,0.381793242358699,0.393132161772119,0.389624785243862,0.621683868885211,0.615148641710396,0.634280809993891,0.525166413677254,0.478501690453192,0.469241376919694,0.309279327375683,0.295253133530458,0.36831332015836,0.353061034583838,0.503418655815051,0.490844169377153,0.470705059187089,0.464131992759195,0.531939372375038,0.480723360029381,0.492212914586162,0.500796381928089,0.477535146673013,0.506008494378642,0.474573720590639,0.484808804974532,0.41942935302268,0.416322797002992,0.507200175558808,0.511991039693958,0.524146850169726,0.51492025418056,0.425803382190299,0.427145861095089
NDAR_INV2YJD21VH,0.389954360416945,0.387169272833899,0.610127321998667,0.498669833966594,0.425740778837728,0.316474514620781,0.359772807671341,0.598162533363211,0.585103904130074,0.666190675763631,0.555401582597147,0.425159515929523,0.437690849802903,0.354832420854848,0.337632730612295,0.379169566533849,0.397135458429618,0.486995580628451,0.482391327888256,0.477617191116865,0.479351313626609,0.507529410342725,0.512760762924614,0.450303553363934,0.464830581504075,0.497924867357505,0.479780009836935,0.429646847629647,0.443128039744545,0.390219439251666,0.344667891146662,0.520215099000161,0.484104283648813,0.530361248839917,0.495433787373636,0.424281931749499,0.440329837971909
NDAR_INV2YV96ETT,0.398904702658643,0.383969465815647,0.591272398628041,0.491811637824098,0.441363465996937,0.354137416294888,0.367343965367438,0.59329108839605,0.576983448582249,0.636439063354937,0.520747519963389,0.434543475811119,0.446426760514143,0.307505953582891,0.316574876065037,0.336473346936064,0.341035336057054,0.498196355719879,0.487181800737877,0.45310209790767,0.452882996189812,0.474448154243011,0.48760826279623,0.477389969055332,0.507862319123374,0.483734048005949,0.476524599426434,0.4491941529596,0.483695190654519,0.422485600471415,0.38381624876475,0.503366152137179,0.481571148673772,0.511316172773041,0.492225782993411,0.45855903022539,0.415651987829718
NDAR_INV2Z032PK4,0.405656050741571,0.382524818295724,0.543887526812687,0.506143358871374,0.416204237560332,0.295381993697544,0.292335641552455,0.585504822510955,0.599325128171687,0.571425957832003,0.487222460487422,0.429835996469083,0.443277191207599,0.323318569337608,0.314861907258878,0.37295088977823,0.372968626223247,0.492631195623928,0.467420504013417,0.449300412982071,0.447249907773355,0.472911949702403,0.444510045747953,0.456283308531178,0.481199455686511,0.448010782802591,0.454732217014985,0.435206125922384,0.459299643268923,0.397179488031723,0.400817390567586,0.46759436917233,0.459599762157931,0.480728460447859,0.472270888865434,0.434480311691616,0.435038245890018
NDAR_INV2Z2HJFG1,0.4026442366207,0.396052919707143,0.570544127669268,0.523209743930362,0.487932765217411,0.379396570822214,0.363178942972272,0.597446321174518,0.585693372732135,0.622594768655422,0.521328813367376,0.44489864236221,0.428050154292137,0.362434864189926,0.353454349267579,0.360170765092502,0.400513081483598,0.515063105683214,0.485356694607044,0.444458446728198,0.436653064509157,0.482421057276587,0.482861078532339,0.471174642207697,0.468189061143742,0.484956892010866,0.488292791004954,0.447338393014435,0.449602367863453,0.403189462704692,0.391533394051188,0.513145090975753,0.488225649134122,0.522946801644725,0.492479471129101,0.47197387847842,0.432051731029294
NDAR_INV2ZA2LC3N,0.438218149730747,0.406753703719277,0.608551331565324,0.52568693589592,0.46805546169857,0.354825075988965,0.367775972724616,0.613749932252641,0.616048146310261,0.657849190232955,0.54217539148551,0.45976417957007,0.47652210063167,0.345823782990471,0.344180613706448,0.398151346850627,0.411012152105925,0.533625231933365,0.503956714849335,0.466266274775978,0.47856835958652,0.505982751564223,0.512192468236726,0.470448300285525,0.501755641733152,0.51035872587873,0.524865263295277,0.452449348173552,0.48295682813519,0.39352693395487,0.362204285941614,0.529365112276314,0.534468333386981,0.540279308128156,0.549019647379617,0.490818218479392,0.469321367694456
NDAR_INV2ZC2JPP4,0.371132315006465,0.376005808241035,0.543375050244473,0.458607691497027,0.434235849750334,0.359995623475728,0.335382405961948,0.606208877402049,0.592260351101908,0.593099690986901,0.489474316354936,0.441751333154201,0.456462103291311,0.326056303503463,0.30651279362497,0.343905847446036,0.35919716720803,0.477258471698542,0.456858602404981,0.430084570635133,0.425508533043974,0.473119379834618,0.480556402384375,0.490685479684665,0.495861141099344,0.455498761391434,0.470034126443495,0.458458856907959,0.479153454746814,0.39101337624456,0.372875189912466,0.46800134393368,0.470939923929137,0.478396211371315,0.468060355585012,0.405874506602178,0.402466098685409
NDAR_INV2ZCZ5TAL,0.420760719598613,0.402847687338211,0.592560939682692,0.449028592603619,0.416805071876236,0.391854100823485,0.376156258815178,0.617733435020753,0.597494178723507,0.644885168540911,0.530168088413915,0.458055493296189,0.430797946326822,0.335303868598869,0.306648998749372,0.393442043249588,0.382681752016699,0.493381447185102,0.490543992071497,0.461514904940852,0.438549637404763,0.509545943724146,0.506932913908016,0.506190540472853,0.481672674338667,0.470706937899344,0.478746223161249,0.472140574818771,0.455109139276308,0.397303420250378,0.39038691571341,0.492836521553222,0.482611465322717,0.500898277399931,0.486436246052955,0.429059203080102,0.416524266796333
NDAR_INV2ZFBNJT6,0.400454194821627,0.376728432225571,0.567375234141132,0.477653966379329,0.455122061240473,0.314075435232803,0.334736144663129,0.590085880898959,0.600043311677067,0.590768267278209,0.524538781534594,0.450786239323292,0.474911519794702,0.308745266485981,0.284999384529538,0.367225286408164,0.354314572630423,0.499592948997406,0.471262031114934,0.430540857029425,0.442926976096496,0.509185458960955,0.482034165005142,0.503904646858914,0.51114357906536,0.475868045835461,0.4861919393821,0.467632112792676,0.488025813798537,0.414261446592792,0.395603419739775,0.49474710723806,0.493272061383067,0.501897124052786,0.504912219947761,0.464104499003961,0.433107996802344
NDAR_INV2ZG81XAB,0.407007317025123,0.393813125920619,0.565717211496683,0.507487613041442,0.49324348243011,0.384468517035743,0.375372113735792,0.6238568892176,0.61865746916322,0.623281182537082,0.510116260307772,0.467974158692624,0.467689273439416,0.312990034604239,0.296985239445372,0.330707072212246,0.342963056335155,0.481716544731249,0.475583122916161,0.469015608439559,0.452609146958509,0.437142554525006,0.459516377237615,0.497667152143101,0.511516885034724,0.475687931106615,0.475763454487135,0.47377651936272,0.489762176239083,0.405961804635236,0.38459976567817,0.502373854529398,0.483006853570701,0.514438105856374,0.495916218362002,0.411844200350489,0.400790001047153
NDAR_INV2ZLL0GP7,0.429949609262728,0.424806495345594,0.594544739339296,0.524115194471983,0.454141903645199,0.369159147574811,0.3850715752611,0.608105296934511,0.588816428447038,0.6389907034065,0.550046505266669,0.460023165133917,0.448280668217185,0.339852363265721,0.308659210014947,0.362845640607978,0.362939584942075,0.496983213286558,0.486932901950891,0.477654029625593,0.462784066152544,0.50994979173691,0.506863133573136,0.483915912307596,0.473433815393025,0.499454589039669,0.506493187501635,0.45931188009842,0.456295215996226,0.401080509485451,0.392090453604659,0.531528511796629,0.513362041459804,0.548147895447631,0.520198952166784,0.448748860615232,0.432026981699297
NDAR_INV301HK4HV,0.385540143510146,0.364503219997477,0.560389974099228,0.474515022457721,0.410121527094191,0.378147061463144,0.385896418070543,0.556642220393267,0.578064447681119,0.616824015906557,0.492156550368754,0.436023708892036,0.463544366983654,0.342967770103873,0.333926397904399,0.347131074905436,0.353295362607413,0.479884528265315,0.458082570973766,0.44854343490054,0.426317825669035,0.471557422296482,0.436945419214058,0.451833761919751,0.472093826888994,0.439337423771345,0.443538658675365,0.434167493657426,0.458654165236121,0.403744013188678,0.382559315757171,0.471989173465483,0.44692593848299,0.486795405523085,0.453435706042386,0.422967152371355,0.420404785778802
NDAR_INV3041N6ZR,0.381727737367281,0.384892852154525,0.587944668961159,0.489428262030182,0.504633113178392,0.333125130614851,0.324954186283396,0.616389729748955,0.62292437278191,0.603978806935394,0.54450903604216,0.473482391150364,0.476673642980856,0.280430411078678,0.281970701562151,0.366458012550956,0.382121970844513,0.522811954489425,0.52374552933908,0.455124447911838,0.437927818489352,0.525481689139104,0.522328946580884,0.488227957866986,0.513875301527337,0.50936700049536,0.507180024034906,0.466275046674993,0.496247405676639,0.422390787193551,0.389707600520859,0.533352230461114,0.510958156932755,0.544564856138809,0.512326846932879,0.517189562606705,0.463874520595206
NDAR_INV3093VDLX,0.389455044630289,0.366051430367423,0.557255972235624,0.462699497555316,0.421296637065409,0.344350296463387,0.360718370329335,0.58489148638939,0.57580379861814,0.571168466215886,0.510000066345602,0.414721512300878,0.414339169482085,0.30919400520809,0.303709693100563,0.369674312495533,0.386409460031857,0.477583245263994,0.453208557977787,0.431538267293069,0.42053914465897,0.481748173939143,0.427056093478171,0.443110704375887,0.454516466889465,0.442026663845699,0.454462455526658,0.419362883294257,0.438867202816472,0.404321714588902,0.35297530829204,0.469995661370373,0.460239228170116,0.483496275729075,0.472694518794859,0.442423386603252,0.395332282975475
NDAR_INV30BGMG0D,0.386344673764848,0.349170099874991,0.543821976167712,0.437672950671187,0.368773700746638,0.336956310261217,0.313000880642022,0.59729391463397,0.587227490404741,0.595366112346338,0.484379253138882,0.442671444324468,0.479302764632257,0.328867251586873,0.332933099690739,0.377111341009338,0.400046935723101,0.454623576125885,0.426732391088327,0.417211013999113,0.423256348728922,0.462179601685513,0.432476467735322,0.466565798733157,0.502253758660745,0.447884415450832,0.452851255598146,0.445525733132752,0.484768043727924,0.402246760548321,0.342697367810253,0.468816704121343,0.460823450510843,0.476816078662236,0.474771491271294,0.432386701478266,0.382216495278349
NDAR_INV31ACJHK5,0.376490346559426,0.349003947056909,0.540885435765123,0.490598674200996,0.370998019247368,0.332319380643062,0.331912994102366,0.544359487679939,0.570024351376437,0.610081343558801,0.480372809778967,0.37438069492098,0.407006200021927,0.330640632948998,0.391426407170937,0.370886782821675,0.395484233692004,0.469202457231986,0.449387201239116,0.434972761923495,0.425980770269699,0.491102288883558,0.472764603980657,0.415458421220548,0.443267020075271,0.442797159252967,0.445031205595083,0.387960204622097,0.424925079526534,0.350922843093439,0.301318765565237,0.474096085617693,0.447430836278096,0.490117643156661,0.453680779814221,0.389670778723222,0.379318271140685
NDAR_INV31CVPC8B,0.400290326165518,0.384491316588289,0.590866006894841,0.557106968062927,0.49937317834301,0.359492691297284,0.332819638383526,0.576585308868921,0.581218999010828,0.637865245872182,0.547259031897629,0.440205512207159,0.462505795646542,0.325508354713419,0.276287926524851,0.371459422756185,0.370785629770282,0.53132891395241,0.514328046322328,0.43867599223498,0.435490341742213,0.481175662140278,0.463449275810553,0.479433468664065,0.50309912328722,0.498487390388724,0.502027654552833,0.45133969148293,0.488474140296194,0.468318501120133,0.437641087915528,0.517419864566177,0.502849843477944,0.527097878641522,0.498644788501398,0.471461785195834,0.451398520629004
NDAR_INV31JMTLE9,0.384619968649965,0.367448992743882,0.542126400025553,0.485412506960371,0.44844036849986,0.354570980150632,0.371205135261944,0.564203170799123,0.556144722984385,0.606035450525251,0.464669585048747,0.437270682055381,0.44514585352933,0.269142900459827,0.268662489285842,0.351858582012657,0.342748408539098,0.497116767453908,0.496243170296623,0.410334404596712,0.413721209185251,0.499147218084675,0.486842665789398,0.471330480134936,0.481798368453209,0.421636554130132,0.433613043138048,0.441702961260298,0.463783991012287,0.400560794030892,0.391927139754794,0.442504373700594,0.436403185369358,0.454787641561358,0.442233762606658,0.404162021387648,0.401250044753869
NDAR_INV31UPFNDE,0.403450507816948,0.388727484409599,0.616228517503104,0.575503369217044,0.454846878247795,0.412636892601624,0.389241628313791,0.610907178580601,0.625658231430264,0.687644608480306,0.553350943032424,0.45494476742418,0.491775383684147,0.321637162652283,0.338144920452818,0.414025158016981,0.382675076039526,0.549059008421183,0.525711351480555,0.465280305789607,0.476258689231187,0.556453552188435,0.519976035226644,0.479446775882794,0.515418783194952,0.501895833576151,0.533852775910599,0.457217612011245,0.499903055531229,0.414572084805249,0.374593963789324,0.546533860463175,0.532422221350274,0.565749972646394,0.528325970274784,0.485549121245783,0.447824083342554
NDAR_INV320U3LPD,0.363786469716696,0.367103510523239,0.530181060223785,0.485359275684382,0.463041061143228,0.311074066737093,0.328694929349097,0.563603470395164,0.5619775792074,0.552587642467105,0.476159044315893,0.428926602267463,0.425397342271905,0.305426306820768,0.281856036928237,0.327666882240113,0.304637020595041,0.434894795704387,0.437513180012608,0.418969978523702,0.41706389458737,0.403449329811728,0.409502282768253,0.46556522053108,0.454178015596961,0.420414448872499,0.452660352016956,0.433259511641085,0.43752023702723,0.358663291843465,0.345300736685001,0.441563098622523,0.454808534452349,0.45228574258017,0.452153668052416,0.390104414533498,0.38176941760258
NDAR_INV32ZL36Y0,0.445464759511983,0.417834029868222,0.594884810331614,0.472108168355653,0.452718726367112,0.371164915037081,0.377150929899658,0.625225127456544,0.624063801429266,0.607486930474836,0.539484577735111,0.467465302479669,0.49433269859212,0.364705714586831,0.315937790862711,0.419301502200995,0.387648857500793,0.500531106856449,0.48276913868147,0.482020956648825,0.486521611500632,0.529773737205108,0.502000838829768,0.490762989405735,0.541835960094912,0.477709956772157,0.492020778074243,0.462182784846761,0.514367765332739,0.402598900586873,0.353735200097545,0.51513896978184,0.497645622675235,0.533977654392954,0.50795723040739,0.46916440451282,0.415592425868881
NDAR_INV3385AZ13,0.407079575035609,0.413729074031105,0.586032592576953,0.510523712854624,0.445160992152491,0.376253653129608,0.397114722620601,0.590885769907346,0.586587084899215,0.634401076432483,0.537123599554924,0.439727726775677,0.431567205523441,0.34765671606464,0.306631553745602,0.370854873807746,0.356430286782131,0.47229413315703,0.460973655571959,0.454646891135838,0.43805524344316,0.509881555192739,0.486663428548948,0.463684182407498,0.465350408518173,0.459914533385936,0.468746092645221,0.442205663260818,0.44540302818157,0.374430276131884,0.366890293312839,0.478547166927851,0.469222745970862,0.490002330581567,0.471446650213904,0.389143709301852,0.388241973046556
NDAR_INV34H78073,0.396270406175443,0.384489051438338,0.575107192058554,0.537617018452049,0.485722415431524,0.334528649501461,0.329156079588265,0.569278867981936,0.565694105944052,0.595575148810148,0.530820096432556,0.437369891270178,0.440020122941692,0.327995449459071,0.306470061809416,0.350647388460353,0.344214940938937,0.485318353943704,0.47901747174051,0.431187822566296,0.430092597548439,0.464239556080475,0.457182643087508,0.453794346867382,0.470827309100648,0.449322200946458,0.458239557470603,0.434384941072964,0.452546937856485,0.402732199438105,0.387129217444541,0.478201362044521,0.456937057966282,0.491123706475885,0.455987703878382,0.44536134265841,0.422846289130585
NDAR_INV34XE873R,0.415385043590506,0.401472743378494,0.595056650714393,0.548798391310825,0.462731571233817,0.405037705525188,0.378780992552126,0.558162026008092,0.586580067422734,0.663909940168655,0.510623315826648,0.400939024705963,0.411724969150731,0.31542767168454,0.319960039901586,0.378686406893473,0.390710636957655,0.515131081728175,0.525978232497796,0.441948695977254,0.437792128070555,0.483540579051891,0.498389123659187,0.437884545544124,0.475744903353817,0.500178859378301,0.519288172734176,0.40893283145032,0.446755496266613,0.415131725984421,0.363377461760269,0.53193543465031,0.519559848957209,0.547554745715401,0.51741391348128,0.466754569566734,0.455885532865979
NDAR_INV355PUM5E,0.43464492658475,0.416552265535411,0.631265725362049,0.567586621530943,0.493009090218974,0.342863700727471,0.364112176116597,0.619369333714982,0.615449519497402,0.675334018815543,0.579671310883535,0.459741557227025,0.47741345428331,0.375813388172031,0.370018248820554,0.392813869140897,0.414308011114967,0.527801472111201,0.515464910355948,0.464191304718002,0.47891328027603,0.554204842337121,0.545709571542857,0.487399689229356,0.518925804377619,0.536657012877135,0.517006155937243,0.464013412139486,0.496860475718531,0.408622870255713,0.415147930402876,0.563402487970908,0.525316256186812,0.575411066613396,0.550196267376767,0.439203694428493,0.441619723479981
NDAR_INV35LVTJCY,0.416178278525529,0.382329335657739,0.608444153999471,0.5166013298184,0.446241232278696,0.35582735357305,0.357139545874846,0.626443464087273,0.618705168259131,0.657764136453358,0.531008236503414,0.435425967601385,0.455738321288821,0.329155465725672,0.33053694013307,0.367651089945525,0.377385735470536,0.493901338008438,0.479942275079049,0.439324631396773,0.441577686524197,0.508665492468401,0.478558868033261,0.476102397128127,0.49606965935671,0.495067641448608,0.482044563663952,0.447133762151138,0.474057966017489,0.386412470902195,0.384383014867416,0.523680864451297,0.492030338772773,0.535146967282442,0.51160808542612,0.456008181442999,0.438558536888691
NDAR_INV3617ZB48,0.406996559576761,0.413929829359219,0.591463378641171,0.477266056231251,0.483981493201178,0.417919007853797,0.371256382511749,0.602204907856126,0.606998509574846,0.670166933119172,0.530325941485798,0.463686572580715,0.480597958547195,0.326128225312705,0.324688063493916,0.370232379894849,0.405295877757116,0.506969199426613,0.49705756714623,0.478307044746338,0.482989495899772,0.518073050188807,0.499973136342938,0.498790804350998,0.518006004279824,0.506331076889477,0.495342577419437,0.469565209467399,0.498517774295007,0.409192857769563,0.388586913975558,0.530973689569225,0.503832340495017,0.545892890055453,0.521710513771792,0.456261770627074,0.445105594942005
NDAR_INV36K7YFLB,0.428998243537844,0.397774922138145,0.577085378536487,0.50757012057258,0.546343692401606,0.335874458531376,0.34090068168161,0.594671320266463,0.620185205819363,0.620085389495247,0.531715852972171,0.440958192015283,0.468171945747691,0.328193239824305,0.338490248012336,0.401283208377663,0.409030753772314,0.510815719356085,0.499978928209533,0.454398595344527,0.421809651683664,0.488579463937586,0.492074300567931,0.461449068961449,0.519951935482419,0.468224943124493,0.47991057643346,0.439841593685636,0.495742517966059,0.404811488960956,0.376924360269529,0.487637033908116,0.478815501662707,0.497077463660184,0.475173470320991,0.446638838090877,0.424938231247428
NDAR_INV36KR4T19,0.400280108500182,0.377583277516197,0.558370038698247,0.542002391116715,0.455197402310923,0.382600181883629,0.352718276758268,0.603101494173103,0.593676082342053,0.609584273645753,0.506480681397624,0.45039727474357,0.463891544936588,0.317099375984048,0.321275833724091,0.371766260724187,0.396897823017539,0.494832870098121,0.477790707935518,0.455324081228989,0.451142585613126,0.479543350968738,0.491758765042098,0.473177755738787,0.497362602096064,0.46561160074474,0.454032426620276,0.45142560511889,0.47994486655651,0.396804379103876,0.365126595223527,0.487283064947041,0.457176070989577,0.498894723246865,0.45954389716781,0.419757529497009,0.396595313356345
NDAR_INV36ZD3NZC,0.432390673661259,0.397937498410763,0.571302376797557,0.476771570124603,0.392083672650496,0.361088423503382,0.369042263042158,0.569029331937791,0.585976421774993,0.626995313964126,0.540401996495962,0.440266480047189,0.471509100215877,0.337526177314131,0.335238125036722,0.366756558209581,0.394099119484226,0.517063064420704,0.502691163000534,0.429160422497829,0.444644148382642,0.474802935692148,0.515190719773976,0.488124072812024,0.513361465325743,0.474713426423184,0.489468414972428,0.454693847947262,0.495057437805811,0.403218538545522,0.403628206089477,0.489669851128593,0.492150293530897,0.498176859489606,0.492697391852383,0.455306421526949,0.441389639195479
NDAR_INV36ZHEYW9,0.400354130154787,0.378830956568505,0.575326185065705,0.49389963111607,0.410902186909924,0.347817134622439,0.334390968822011,0.624742922659495,0.617178709490881,0.60547970753719,0.517977968739574,0.481843416699242,0.489996654222581,0.30012401354507,0.307301711632382,0.384097462245648,0.391711556157944,0.491554346358824,0.457224554466466,0.479446470091654,0.474140331829423,0.536002072978254,0.501628368625033,0.505478425479751,0.523319332692673,0.47657767695677,0.47131441082266,0.479503878997503,0.501606344285199,0.428943237223666,0.397231488572143,0.511752366019545,0.480038710842331,0.533739326085269,0.49505325034367,0.457679947646366,0.407695529869208
NDAR_INV37FHEA6B,0.381893836068996,0.355212344383773,0.573911897898376,0.53386210839985,0.488494619389477,0.431103613953688,0.367692758049171,0.603996900264086,0.600877622180836,0.614286601123761,0.510561786258229,0.448211202577262,0.462393010545952,0.314068419067713,0.3129142353662,0.375329730426207,0.380333830631478,0.507291109248267,0.483312695285305,0.461072392341742,0.462953777498961,0.490156272477912,0.467991361596427,0.475354979964146,0.502857743828806,0.477961281385259,0.47171182252924,0.452704487437745,0.481067876274629,0.421656890404578,0.397185110616026,0.513264615835928,0.47617886891638,0.531692113084628,0.492324346248497,0.445320350638956,0.441855731503721
NDAR_INV37XJVFZN,0.361635939075952,0.371399911184626,0.562043156279124,0.499333475279655,0.481701690518751,0.334740100872782,0.339945530122489,0.553863216853606,0.566921959552304,0.58061950972363,0.528456943253217,0.449799060204508,0.440898870363646,0.375799042237079,0.32526467277493,0.368048969702488,0.31699501367489,0.492364584078643,0.469904184780463,0.453635347897604,0.434249586934537,0.491180405430724,0.491615577644419,0.448926945037206,0.471429903623952,0.498393475866769,0.497220331802229,0.44293360040779,0.457103283281679,0.436772251593397,0.394297624283576,0.518877930821055,0.495379009258048,0.527752563749412,0.486675254235699,0.47226994780081,0.448938936911016
NDAR_INV3807LYLG,0.44285535485309,0.423571490180957,0.580837369236474,0.464838216017145,0.404016128810639,0.378635935595355,0.407444248133361,0.599216166440124,0.610198940985319,0.638094040717369,0.522718001334697,0.445859065394195,0.450689124738805,0.329181860130818,0.319908110558558,0.388904779927244,0.404685694342758,0.508147437535133,0.49593219005431,0.476609640271081,0.452651885377642,0.487865020738758,0.501626742623393,0.457993117642901,0.492358536882748,0.462521488216289,0.486329880405939,0.441355987750035,0.469542828982341,0.435909118176746,0.388618195470424,0.486288294220486,0.486010613750028,0.501067150180414,0.483235709127311,0.463867691141537,0.444715916809064
NDAR_INV38T88Z04,0.430609046607928,0.405083332962571,0.600746525664973,0.530135551482617,0.508816364484386,0.367061845391936,0.390931293200908,0.637966856249766,0.608079570031403,0.607650834780114,0.555634511268237,0.476812348679367,0.454309980423064,0.359728562575716,0.281765568707106,0.386770422820897,0.358973026552353,0.524897371612864,0.530873553561202,0.474116046266,0.45354798397383,0.518516223286214,0.494466076870034,0.517102771993498,0.491803414903051,0.510533784565136,0.497755501064375,0.481634477460826,0.470586472884904,0.415616378636283,0.418568011251313,0.559351002112145,0.508328235362329,0.581778949844615,0.528770823630793,0.452929644696259,0.440544281940392
NDAR_INV38UUC1PC,0.414645443157185,0.341709882741849,0.558663138769708,0.508470859864744,0.429998765717238,0.300824494152073,0.328652527930335,0.600665582713422,0.545146331309017,0.617752522343498,0.478914745650505,0.450603352044716,0.446616010136198,0.362944863990094,0.352391036197735,0.395053007176597,0.397474828212331,0.489641066464317,0.471457999628566,0.411171928766719,0.428350937624642,0.508071501391331,0.492958193399942,0.490099084487852,0.495496407243448,0.412988228176892,0.462950721206106,0.455097345610715,0.473562302740134,0.377678616695479,0.385490561541875,0.465947287102862,0.466696579334,0.487739643832475,0.479214753412786,0.437780650487905,0.407773343677199
NDAR_INV39DK1BKF,0.435023891835822,0.414584289349838,0.613549965947969,0.46638699575029,0.428593438610718,0.3645805551268,0.351208122179662,0.562959716793334,0.599003384999119,0.658498212624733,0.570747911770349,0.434741727040684,0.46525506400817,0.306923558800281,0.288977883507344,0.353108523119941,0.349512504621002,0.499281754068376,0.481645419107842,0.477676397932859,0.462169400797459,0.444633721717388,0.463411333909193,0.443961280110036,0.47033816770725,0.480846476741254,0.504669558170524,0.429272000695263,0.456560744229387,0.45118843581443,0.426606604315982,0.514374322561453,0.51052820949392,0.531766509486872,0.52385473142478,0.462696703759859,0.452574847929903
NDAR_INV39L5JHFA,0.437505805960759,0.41495454055694,0.61601131716336,0.528395235022816,0.482923274001301,0.389018671476706,0.383962298744426,0.619461632991176,0.604044412914945,0.664551890198228,0.566366084344938,0.486178221578445,0.459578623562815,0.337752593202869,0.326032515427025,0.38476022842176,0.396984299302663,0.523237227410677,0.509949836152514,0.490725271958659,0.465571009793159,0.538125306408925,0.528174988529736,0.466853100939694,0.47184207900562,0.514271193179973,0.500090107204812,0.4657215129953,0.456673646644135,0.436865148515504,0.407682010960885,0.533423201384806,0.505900303926702,0.542386998932969,0.51884103206082,0.463757417578311,0.436855296059409
NDAR_INV39YDHFR8,0.404188665392038,0.387926176249396,0.566671611604283,0.471790577297388,0.446805242125233,0.301489421890953,0.311166266880149,0.60871198083974,0.617133178430584,0.639150494481829,0.527371956437766,0.437629918368749,0.460376687057794,0.323113684777493,0.320482042570274,0.361192154603842,0.374678142356761,0.468002882785776,0.445601009114138,0.470825468625727,0.442125994470648,0.450785325869222,0.476289963377106,0.465618769310544,0.494590770665003,0.457911915475013,0.462304221497394,0.441739676979287,0.473141261011787,0.362398779842043,0.318571456935326,0.47481541554692,0.475965650516697,0.484950582988343,0.499574187723902,0.426414580659584,0.373791325543519
NDAR_INV39YKNJFD,0.445076057541936,0.430391623719341,0.573104172727788,0.544214826146167,0.439858937506378,0.266132791891098,0.291140424098331,0.602484763939096,0.575678041119704,0.627989496343268,0.517791138517296,0.439128230955884,0.429104436767359,0.335030591586088,0.314688668341013,0.384830093626485,0.380828242321231,0.487964065792483,0.494964638147201,0.431594111488752,0.436119764605431,0.465977988794148,0.460479091058037,0.464632913726159,0.461092795838383,0.45605428153799,0.49167639046914,0.441151773375836,0.44355624870178,0.404826769137593,0.392027900081688,0.487094892218804,0.490707846474648,0.502261156402663,0.487063095141734,0.45195438848158,0.44486962908081
NDAR_INV39Z29MG3,0.435221984741612,0.406254020302284,0.643072066833389,0.607566569200917,0.58381856121223,0.409240482646,0.396951780131951,0.600528949434718,0.613317568193032,0.674954029028188,0.597806514943257,0.445897660296432,0.447503443258374,0.353284201990391,0.357612359589238,0.395445840619297,0.394283964531085,0.543877880356427,0.542346511127051,0.498138133178103,0.459951825653785,0.536311163654709,0.534897289275337,0.493056808842981,0.507996696817964,0.517632768811712,0.518369307061992,0.459642191643719,0.480845788174016,0.427136759801903,0.39216864018637,0.547323489433217,0.525094634000614,0.566314368036422,0.540102966308333,0.507795562756393,0.473592953707451
